Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Nucleus/Cell area ratio
9937_4.tif,972012bf-1e4b-4db2-aad9-73158e68a439,Cell,,Th,VTA,Polygon,1052.9,384.02,48.3129,30.7684,0.6413,12.3681,5.2002,0.9182,6.7124,4061,13.8418,186,2,184,217.2,131406,55.2314,255,19,236,16.2397,9825,19.0415,137,2,135,200.3495,53.7289,0.8721,19.4217,14.4701,0.6889,4.2782,8.6453,186,2,62.9743,93.3178,255,2,6.575,11.7029,137,2,3.4957,5.8941,93,2,13.3959,20.4917,156,2,3.4681,4.9883,80,2,0.2395
9937_4.tif,9351f243-e135-422c-91c0-44956bfdf35f,Cell,,,VTA,Polygon,714.92,382.12,40.328,25.2274,0.7963,8.5792,6.9726,0.3419,4.0338,2029,6.683,48,2,46,121.8171,61274,51.7917,255,17,238,5.3201,2676,8.5486,104,2,102,176.2334,50.2945,0.8755,17.7695,13.8604,0.6159,4.0101,6.5651,63,2,44.5334,52.3486,255,2,8.1924,17.8523,211,2,4.003,6.5315,63,2,21.4629,21.0403,129,2,9.0499,19.7209,211,2,0.2282
9937_4.tif,070022ef-0327-4aab-8565-b8f66f7e91df,Cell,,Th,VTA,Polygon,870.36,386.9,50.0874,29.8145,0.7081,11.8975,5.3633,0.901,7.9075,4958,12.1681,75,2,73,178.7065,112049,68.3049,255,34,221,78.638,49306,70.7391,255,2,253,242.21,57.6167,0.9169,20.5701,14.9371,0.6606,5.0083,8.558,76,2,51.4248,74.7545,255,2,27.2961,48.5159,255,2,4.2442,7.1255,76,2,17.8789,20.883,186,2,13.7646,27.9091,255,2,0.2063
9937_4.tif,92045573-6bae-42e2-ba63-f5f27570aac4,Cell,,,VTA,Polygon,621.38,383.4,24.7614,18.9259,0.8687,6.8203,4.8846,0.5898,4,1224,5.6196,36,2,34,120.5033,36874,49.9612,255,10,245,3.2549,996,2.8995,21,2,19,127.1945,42.9165,0.8678,15.2412,11.1999,0.6815,4.304,6.797,70,2,40.057,47.9319,255,2,3.0342,2.4834,25,2,4.3771,7.0507,70,2,20.7196,17.9043,110,2,2.9811,2.3708,25,2,0.194
9937_4.tif,9470c499-20ad-444d-ab7a-96165b12b61c,Cell,,,VTA,Polygon,698.68,383.9,30.0847,23.3529,0.6932,8.192,4.9566,0.8113,3.9866,1483,6.27,49,2,47,202.9973,75515,53.7623,255,64,191,2.9785,1108,2.5518,23,2,21,121.8712,45.4777,0.7405,16.1299,11.5977,0.7337,4.4548,7.0024,57,2,67.8603,87.6618,255,2,3.3586,3.8997,69,2,4.607,7.2204,57,2,23.9555,37.1269,255,2,3.4821,4.2402,69,2,0.2436
9937_4.tif,6559b73b-f2a7-4b44-b0fd-0b4cf3602f35,Cell,,,VTA,Polygon,886.86,391.85,96.2226,45.5038,0.584,18.3244,8.422,0.8885,9.6929,11709,15.8381,127,2,125,74.2848,89736,47.7011,255,2,253,2.7583,3332,2.2239,21,2,19,344.7238,69.9806,0.8846,26.1649,18.3703,0.6832,5.9072,10.7829,127,2,30.1931,39.3212,255,2,2.9203,3.2476,86,2,4.4171,7.4498,81,2,12.8381,13.8926,109,2,2.984,3.5692,86,2,0.2804
9937_4.tif,14e6a9ae-1f80-406d-8274-2ec316c09e1f,Cell,,,VTA,Polygon,612.63,386.54,20.8092,17.6528,0.8391,6.2837,4.4202,0.6947,4.6061,1216,6.9635,37,2,35,76.4508,20183,31.9562,164,7,157,3.0265,799,2.2461,15,2,13,120.984,43.8143,0.792,15.1392,10.5905,0.7235,4.2941,6.6557,61,2,29.4418,30.8277,164,2,2.9348,2.4177,27,2,4.2276,6.5893,61,2,19.4253,19.0896,155,2,2.9153,2.4531,27,2,0.1731
9937_4.tif,cf323d9f-7815-4e16-a98f-c3cfc771199b,Cell,,,VTA,Polygon,689.83,384.51,18.4702,16.7512,0.8272,6.7159,3.887,0.8128,5.5522,1277,8.6648,54,2,52,227.3478,52290,48.4542,255,62,193,2.7913,642,2.0217,14,2,12,85.576,34.1714,0.9209,12.1739,9.5257,0.5778,4.2333,6.7707,54,2,69.2258,92.549,255,2,2.8692,2.5894,31,2,3.8691,6.1022,50,2,25.5666,38.298,255,2,2.8908,2.7261,31,2,0.2109
9937_4.tif,e5e1792e-6f02-4bb9-8490-13b6701b764e,Cell,,,VTA,Polygon,730.69,385.35,35.7306,23.5931,0.8066,7.8793,6.5447,0.5496,5.6325,2529,9.0305,69,2,67,210.7283,94617,54.2863,255,37,218,3.9955,1794,4.2395,30,2,28,136.5506,49.5359,0.6993,17.7843,11.449,0.8467,4.7235,7.8328,69,2,73.477,91.3699,255,2,3.2252,3.0537,30,2,4.3962,7.3304,68,2,24.0577,32.6302,255,2,2.9479,2.4356,29,2,0.2616
9937_4.tif,ede4ffae-028b-4b3a-92ff-f278ad0352ac,Cell,,,VTA,Polygon,740.78,386.36,51.9425,28.1129,0.8259,9.6506,7.1952,0.6645,5.9736,3853,9.1633,62,2,60,190.7178,123013,58.3518,255,15,240,4.569,2947,7.0036,101,2,99,158.3277,50.8031,0.7709,19.2991,12.9772,0.7637,5.583,8.9469,92,2,85.4124,87.3686,255,2,4.2678,7.3391,123,2,5.392,8.8364,92,2,33.9174,40.3054,252,2,4.1205,7.4959,123,2,0.327
9937_4.tif,75a94533-1959-41f3-ba74-a5dcef71bb2d,Cell,,,VTA,Polygon,723.08,388.93,28.5522,25.3782,0.5571,9.2113,5.2039,0.8651,4.4873,1593,7.7807,68,2,66,116.7099,41432,58.2051,255,12,243,4.7944,1702,5.7578,48,2,46,94.9321,41.8003,0.6828,15.2533,11.4297,0.5774,4.5038,7.267,68,2,59.6514,56.3563,255,2,5.4979,8.8297,99,2,4.5109,7.039,49,2,35.0692,32.8549,177,2,5.801,9.8502,99,2,0.2988
9937_4.tif,e717f9c0-55e6-4fee-9682-2764aac267ac,Cell,,Th,VTA,Polygon,818.12,391.08,51.9425,29.0232,0.7749,11.2248,6.5296,0.8365,5.0031,3257,8.9961,73,2,71,209.2151,136199,66.1157,255,27,228,33.0154,21493,49.9066,255,2,253,198.5751,54.992,0.8252,20.3747,12.7927,0.7733,3.6751,6.3176,73,2,67.5781,94.2042,255,2,16.2714,32.4237,255,2,3.1985,4.9364,49,2,16.7481,26.5578,255,2,10.2624,19.9758,213,2,0.2617
9937_4.tif,87fad55e-21d2-49ae-bbe0-b6c129e7acd7,Cell,,,VTA,Polygon,631.68,393.06,60.5727,35.9176,0.59,14.2522,7.5563,0.9012,4.0819,3090,6.6998,64,2,62,207.4082,157008,64.4842,255,9,246,2.5205,1908,2.2616,33,2,31,253.2598,64.4446,0.7663,24.3142,14.5251,0.8114,3.8217,6.183,64,2,61.6822,89.5491,255,1,2.7347,2.3389,33,2,3.739,6.0087,59,2,15.3898,18.8431,142,1,2.8028,2.3593,27,2,0.2389
9937_4.tif,d65faecc-cf22-4cc8-842d-3036ed80c3e1,Cell,,,VTA,Polygon,934.13,386.83,12.7436,13.363,0.8968,4.4537,3.7196,0.5227,2.9875,478,4.4763,42,2,40,134.5,21520,56.5042,255,23,232,6.7,1072,12.1395,76,2,74,97.1905,37.6169,0.8631,13.7639,9.2338,0.731,4.005,6.5337,58,2,36.2964,49.2724,255,2,9.2243,15.0238,107,2,4.1603,6.7814,58,2,21.3034,24.8021,236,2,9.6097,15.3852,107,2,0.1288
9937_4.tif,b648ff35-a4bc-45e3-8ef8-2660626ea203,Cell,,,VTA,Polygon,997.82,390.76,44.8447,28.133,0.712,10.538,5.8367,0.8421,5.4472,3045,8.8277,66,2,64,95.8265,53567,48.6581,255,7,248,3.1503,1761,3.0531,28,2,26,213.9804,55.5618,0.871,20.3121,14.4269,0.7384,5.3348,8.2197,66,2,36.2866,41.8214,255,2,3.345,4.3945,120,2,5.3049,8.0517,56,2,20.4074,19.6708,169,2,3.3969,4.687,120,2,0.2078
9937_4.tif,884c7578-af57-4221-844b-cc6a784c2614,Cell,,,VTA,Polygon,981.56,388.35,20.8899,17.6648,0.8413,6.8497,3.8208,0.843,6.271,1643,9.851,70,2,68,211.7099,55468,60.613,255,4,251,2.584,677,1.8106,17,2,15,127.9204,43.6769,0.8426,15.943,11.5649,0.5936,4.622,7.676,70,2,44.7956,80.232,255,1,2.7094,2.0979,24,2,4.2967,7.1292,64,2,11.8652,19.9895,255,1,2.7342,2.1498,24,2,0.1626
9937_4.tif,bd6bbb6f-8ade-4b5f-94fd-c1a92633bcc7,Cell,,,VTA,Polygon,588.29,389.21,23.3096,19.1976,0.7948,6.8288,4.7246,0.7764,5.4384,1588,8.4654,68,2,66,50.5377,14757,28.5553,169,2,167,3.1336,915,2.5403,15,2,13,157.8438,46.6942,0.9097,16.3403,12.4508,0.5841,5.4006,8.4765,68,2,24.9336,21.2068,169,2,3.6735,3.3671,32,2,5.394,8.4809,64,2,20.4432,15.8378,100,2,3.7682,3.484,32,2,0.1476
9937_4.tif,54f1ec81-af4e-4324-9cfe-d12eb8fc1472,Cell,,,VTA,Polygon,775.01,389.05,22.5837,18.5414,0.8255,6.6266,5.1033,0.5938,3.6516,1048,5.6609,40,2,38,124.4181,35708,65.988,255,5,250,2.6028,747,2.0024,22,2,20,155.6661,46.5703,0.902,16.5313,12.3773,0.6495,4.2058,6.6878,60,2,30.5238,48.4958,255,2,3.0098,2.5589,36,2,4.3024,6.8479,60,2,14.1621,14.1508,108,2,3.0808,2.638,36,2,0.1466
9937_4.tif,9f29f1d0-9c16-4190-8f30-59a322907dd6,Cell,,Trpc6: Th,VTA,Polygon,831.61,389.4,28.2296,21.0734,0.7988,7.106,5.2314,0.5709,54.788,19121,64.6744,255,1,254,204.447,71352,55.3636,255,31,224,175.2034,61146,76.7312,255,12,243,140.7447,44.5406,0.8915,16.0879,11.9449,0.656,16.3864,36.8214,255,1,60.8632,82.3372,255,2,67.2599,79.9042,255,2,6.7997,13.8634,170,1,25.0186,35.6843,255,2,40.3126,53.6238,255,2,0.1994
9937_4.tif,0252707b-bd1c-41a9-8bd2-d80cf9f0fd08,Cell,,,VTA,Polygon,904.95,393.78,96.2226,40.8654,0.7241,15.3312,9.8006,0.7454,4.7625,5696,7.9476,80,2,78,138.26,165359,64.9089,255,9,246,2.8855,3451,2.379,26,2,24,288.3452,64.0571,0.8831,22.8686,17.3183,0.6457,4.7056,7.7717,80,2,60.0559,70.5333,255,2,2.8524,2.4136,33,2,4.677,7.6834,80,2,20.7732,27.2469,250,2,2.8358,2.4311,33,2,0.333
9937_4.tif,aaa24a09-b3ce-4d8e-aec4-27e1ec6d893e,Cell,,Trpc6: Th,VTA,Polygon,952.24,390.17,18.7122,19.2372,0.6354,7.1955,4.0007,0.8595,14.0288,3409,22.7292,210,2,208,58.1317,14126,25.4617,147,4,143,14.8066,3598,14.7995,87,2,85,91.3026,41.2686,0.6737,15.8788,7.9508,0.901,10.3601,17.2547,210,2,31.7202,26.7365,147,2,11.2966,17.1354,149,2,9.3584,15.2902,121,2,24.509,22.1591,134,2,10.3382,17.606,149,2,0.2115
9937_4.tif,a5bc8b27-bcb8-449e-92c3-d00fef44d79a,Cell,,Th,VTA,Polygon,789.78,390.23,18.9542,17.0124,0.823,5.8586,4.6529,0.6095,3.1555,751,4.7215,36,2,34,50.5672,12035,27.9184,171,2,169,94.6134,22518,87.3306,255,2,253,125.5814,43.2227,0.8447,14.9146,11.2839,0.7064,3.4112,5.3377,49,2,23.6023,23.8039,171,2,28.9609,49.0942,255,2,3.4572,5.4417,49,2,18.7441,19.3424,166,2,17.1325,23.6287,239,2,0.1498
9937_4.tif,d454ca6f-d38a-48fc-b1d2-17d8423c2239,Cell,,,VTA,Polygon,940.35,393.8,39.6828,28.4017,0.6182,9.3691,6.6952,0.5328,4.833,2402,7.868,69,2,67,145.6499,72388,58.4308,255,12,243,5.0201,2495,9.6365,122,2,120,136.228,45.6498,0.8215,15.341,12.4666,0.5521,5.6183,9.6322,84,2,63.7788,65.6559,255,2,12.4283,20.3708,156,2,5.9441,10.261,84,2,29.8139,27.3523,186,2,15.5017,22.7276,156,2,0.2907
9937_4.tif,c7f84edb-88db-419f-b60a-ff4bb156a094,Cell,,Trpc6: Th,VTA,Polygon,967.82,393.63,53.7976,31.2654,0.6916,9.9463,8.4159,0.3405,162.1527,108318,78.0128,255,2,253,228.4805,152625,40.9794,255,57,198,15.5269,10372,18.5972,117,2,115,133.7276,49,0.6999,16.9216,12.6376,0.6289,84.9657,89.0127,255,1,113.9536,104.4544,255,2,9.4717,14.0801,117,2,32.9889,49.4727,255,1,36.8327,48.3738,255,2,5.3942,7.599,93,2,0.4004
9937_4.tif,c9c8e896-7eff-445e-9f28-3b6cc0182f69,Cell,,Th,VTA,Polygon,825.38,395.54,12.5823,14.5302,0.7489,5.8681,3.0014,0.884,8.625,1380,13.1478,91,2,89,239.1,38256,33.2473,255,107,148,133.8813,21421,99.5223,255,2,253,47.1031,30.3097,0.6443,11.2751,7.1927,0.836,7.347,12.4398,120,2,96.8889,99.6458,255,2,58.4974,77.6256,255,2,6.8659,12.1437,120,2,43.3506,52.5059,255,2,30.1176,40.4178,255,2,0.2626
9937_4.tif,bd3097e8-1f57-4647-8be4-898812ee2987,Cell,,,VTA,Polygon,695.86,394.21,30.8106,25.5082,0.595,9.0793,5.9186,0.7628,5.8422,2296,9.5405,61,2,59,174.3562,68522,66.7615,255,4,251,2.8855,1134,2.3592,18,2,16,72.4291,36.1341,0.6971,12.44,9.5233,0.6663,5.4729,9.154,61,2,113.7984,79.1919,255,2,2.8826,2.3359,20,2,5.1882,8.8435,54,2,67.1333,51.6479,255,2,2.8804,2.32,20,2,0.4277
9937_4.tif,230eef12-cd4d-40e5-ad28-282a434e2645,Cell,,,VTA,Polygon,763.56,392.56,30.9719,21.9649,0.8067,7.5871,5.9339,0.5628,4.6005,1785,7.4169,49,2,47,215.1546,83480,58.8378,255,22,233,5.8505,2270,8.6853,74,2,72,152.4398,47.9812,0.8321,17.6741,11.4987,0.8006,4.16,6.8404,69,2,64.7962,86.5768,255,1,4.8342,7.147,95,2,4.0465,6.6817,69,2,26.0584,34.7523,255,1,4.5724,6.672,95,2,0.2043
9937_4.tif,811de76e-0221-49a4-b2a9-e58b0329cccd,Cell,,,VTA,Polygon,920.09,395.76,60.734,31.097,0.7892,11.2616,7.2808,0.7593,4.8492,3666,7.9407,65,2,63,202.2077,152869,61.4485,255,24,231,3.2831,2482,2.993,33,2,31,238.9031,57.9464,0.8941,21.1638,15.4441,0.7082,4.4911,7.2687,66,2,65.4695,87.8344,255,2,4.7216,7.5885,92,2,4.3684,7.0215,66,2,18.6303,21.5397,160,2,5.2143,8.5617,92,2,0.2545
9937_4.tif,e637aec5-6951-4317-8fda-ebecdc1da5a9,Cell,,,VTA,Polygon,747.11,392.54,34.3595,23.2634,0.7978,7.9348,6.4818,0.6124,7.5718,3218,13.1791,110,2,108,190.6353,81020,54.6961,255,22,233,8.2329,3499,12.776,120,2,118,70.7353,34.913,0.7292,13.6255,7.3991,0.8458,6.471,10.9135,110,2,118.6451,91.1977,255,2,7.5165,11.7103,120,2,5.4405,8.1286,50,2,51.2533,62.497,255,2,6.8458,10.5867,93,2,0.4823
9937_4.tif,942b31a3-5716-4ded-a794-fd1179b07ebb,Cell,,Th,VTA,Polygon,782.6,395.79,14.3568,15.3573,0.765,5.4419,3.4027,0.7323,5.1366,940,9.8849,73,2,71,40.1421,7346,24.4821,116,2,114,41.3279,7563,48.2892,255,2,253,92.2705,37.2621,0.8351,12.7308,10.3326,0.4358,4.1057,7.3592,112,2,21.8515,20.4058,160,2,25.2428,34.6847,255,2,3.9096,6.762,112,2,18.3721,17.5029,160,2,22.183,30.5263,255,2,0.1558
9937_4.tif,e271381e-06ba-43d2-9401-77f2c295013d,Cell,,,VTA,Polygon,687.33,392.7,9.84,12.3571,0.8098,4.7213,2.9406,0.7834,3.2984,409,5.1149,34,2,32,133.0484,16498,60.1363,255,6,249,2.5081,311,1.6454,13,2,11,46.3772,26.1189,0.8543,9.4247,5.9279,0.7638,3.7617,6.0108,41,2,44.1347,58.957,255,2,2.5855,1.7796,19,2,3.8879,6.2318,41,2,19.9033,26.4163,197,2,2.6066,1.8156,19,2,0.2079
9937_4.tif,6271e1a9-f929-4f0d-9b05-5442ab0e078c,Cell,,Trpc6: Th,VTA,Polygon,705.29,398.52,85.576,41.3864,0.6278,15.2342,8.9254,0.8239,40.9263,43300,53.1501,255,1,254,152.8989,161767,63.8824,255,14,241,93.7968,99237,85.5335,255,2,253,256.4054,63.8408,0.7906,23.7046,13.7161,0.8469,18.6667,37.1447,255,1,68.5896,75.2038,255,2,47.3796,67.0147,255,2,7.5683,17.0226,186,1,26.5542,33.6088,247,2,24.2366,38.4013,255,2,0.3337
9937_4.tif,8e0ae26a-f170-404e-b5d8-d526e806ced8,Cell,,,VTA,Polygon,955.38,394.65,10.1627,12.6641,0.7963,4.1754,3.6719,0.4219,4.3636,576,6.2349,33,2,31,113.2803,14953,55.707,255,8,247,8.0455,1062,6.0442,35,2,33,45.0867,28.5386,0.6957,11.2891,5.5373,0.8615,5.6004,8.7897,55,2,55.1918,47.2554,255,2,12.2593,14.9499,99,2,5.9791,9.4084,55,2,37.4014,24.9018,114,2,13.5499,16.5486,99,2,0.2255
9937_4.tif,3f1bb952-2ecd-4435-a31c-aed25a45d880,Cell,,Th,VTA,Polygon,753.94,399.51,92.3511,39.5366,0.7424,13.0513,10.2587,0.6384,9.3575,10733,15.5791,123,2,121,206.7951,237194,56.3703,255,48,207,30.0933,34517,31.8944,240,2,238,207.3666,59.207,0.7434,22.7527,14.4524,0.7921,6.5947,11.9521,123,2,108.278,100.4295,255,1,20.2399,29.6601,255,2,4.3772,7.1946,61,2,29.2022,39.8022,255,1,12.331,25.0875,255,2,0.4469
9937_4.tif,8a27db73-9a47-48c8-9a6e-412f5407fdf4,Cell,,,VTA,Polygon,976.35,398.89,29.3588,23.8143,0.6505,9.8013,3.9963,0.9251,6.4278,2359,9.9551,75,2,73,215.0082,78908,56.9401,255,39,216,2.9673,1089,2.6279,22,2,20,126.388,46.4828,0.7351,16.3638,11.7082,0.7175,8.535,14.5096,151,2,67.8051,89.0518,255,2,3.0688,2.7201,28,2,9.1779,15.584,151,2,22.8978,27.0175,234,2,3.0998,2.7479,28,2,0.2306
9937_4.tif,bf979540-3c8b-429d-b1f4-c2495cf282d0,Cell,,,VTA,Polygon,1009.7,398.23,69.0415,30.6775,0.9219,10.4327,8.9999,0.4506,4.5867,3940,7.3091,66,2,64,224.4249,192781,46.43,255,57,198,2.6997,2319,1.9678,20,2,18,255.9215,58.8544,0.9284,19.7744,16.0012,0.5284,4.4439,7.226,75,2,73.586,96.5294,255,2,3.1172,2.6599,28,2,4.3909,7.1958,75,2,17.616,19.937,191,2,3.2721,2.8595,28,2,0.2694
9937_4.tif,df608e3f-d03f-4422-8d3c-ea062e9c75fc,Cell,,,VTA,Polygon,642.81,394.28,16.6958,16.9988,0.7261,6.5617,3.5837,0.8657,4.5748,979,6.9337,42,2,40,89.0748,19062,63.1876,255,3,252,2.8037,600,1.9594,13,2,11,123.323,40.873,0.9276,13.9649,11.8872,0.4424,4.6353,7.0177,48,2,28.8484,37.6032,255,2,2.9183,2.2343,21,2,4.6451,7.0338,48,2,19.0547,17.6384,182,2,2.9369,2.276,21,2,0.136
9937_4.tif,627ec810-759e-4fc6-b2fb-75864f02a0b6,Cell,,,VTA,Polygon,655.83,396.61,29.6008,22.6748,0.7235,8.7669,4.9185,0.857,6.9196,2581,10.5842,58,2,56,67.1609,25051,44.6064,255,3,252,3.7131,1385,3.4704,26,2,24,197.0426,52.0598,0.9136,18.4718,14.3964,0.5957,5.5736,9.0162,72,2,28.4415,28.6113,255,2,5.7586,11.1543,185,2,5.3312,8.6847,72,2,21.4679,17.0218,113,2,6.127,11.9909,185,2,0.1511
9937_4.tif,f63d3ada-d46e-4cb0-af2a-1de97b91b5cd,Cell,,,VTA,Polygon,735.83,399.42,28.3103,25.7306,0.5373,10.544,4.0951,0.9349,4.6285,1657,7.4468,48,2,46,187.8101,67236,67.3372,255,27,228,3.0698,1099,2.9908,29,2,27,118.5643,43.8912,0.7734,16.0332,10.9277,0.7547,3.9496,6.4351,64,2,64.6052,84.9604,255,2,2.9973,3.2074,50,2,3.7309,6.0608,64,2,24.9046,40.1837,255,2,2.9739,3.2751,50,2,0.2403
9937_4.tif,cb888dab-5d0f-47cb-a41b-062dd2b50610,Cell,,Trpc6,VTA,Polygon,960.63,397.82,22.4224,18.5367,0.82,6.4486,5.1601,0.4311,22.4894,6342,37.6269,255,2,253,178.4929,50335,57.4,255,50,205,4.266,1203,4.3237,29,2,27,79.6075,39.7618,0.6327,14.9999,9.3954,0.7893,15.7545,29.5556,255,2,83.6444,81.2545,255,2,4.3232,6.3565,95,2,13.072,25.1784,255,2,45.8658,53.9321,255,2,4.346,7.0064,95,2,0.2808
9937_4.tif,bb80dd6a-b335-4d52-a559-9c3f4a4168ee,Cell,,Th,VTA,Polygon,719.01,395.59,10.324,11.835,0.9262,4.1644,3.3933,0.5286,4.0305,528,6.3463,35,2,33,168.6107,22088,71.7677,255,15,240,114.7939,15038,62.1601,255,11,244,57.1044,30.1822,0.7877,11.7337,5.9952,0.8399,4.0451,6.6482,60,2,48.4986,69.6797,255,2,71.4352,87.3878,255,2,4.0484,6.7199,60,2,21.323,28.0656,252,2,61.6252,89.3079,255,2,0.1776
9937_4.tif,7e333e8e-889a-46c5-a538-48ba18d6147b,Cell,,,VTA,Polygon,579.91,399.64,67.6704,31.5874,0.8523,11.9258,7.6499,0.7568,3.6647,3082,5.7961,49,2,47,199.1308,167469,57.7149,255,24,231,4.3401,3650,7.2576,77,2,75,220.9974,56.4028,0.873,19.0821,16.0426,0.4172,4.5408,7.4203,69,2,78.5204,88.4818,255,2,3.8308,5.7585,112,2,4.9285,8.0056,69,2,25.1625,23.1147,150,2,3.6055,4.9383,112,2,0.3054
9937_4.tif,438ad795-7321-44c8-a31f-e4c25ba3b146,Cell,,,VTA,Polygon,601.96,397.15,38.0696,25.121,0.7581,8.9523,6.3613,0.608,3.9154,1852,6.758,76,2,74,205.1607,97041,60.8526,255,31,224,2.4863,1176,1.9135,24,2,22,163.5704,49.2625,0.847,17.8215,11.6251,0.7261,4.4332,7.9384,120,2,67.3361,86.1056,255,1,2.7319,2.4739,60,2,4.5906,8.2594,120,2,25.4396,31.7941,237,1,2.8066,2.6166,60,2,0.2326
9937_4.tif,9b5d5866-4846-4323-8c94-1a2ebe1bf128,Cell,,,VTA,Polygon,689.06,400.01,15.9699,17.2135,0.6773,5.5775,4.615,0.6548,3.3085,665,5.8664,57,2,55,61.9055,12443,32.1071,155,8,147,2.5323,509,1.7636,15,2,13,98.0777,39.1528,0.804,15.2451,8.5382,0.8421,3.0986,4.6831,57,2,24.5357,28.5889,155,2,2.479,1.9884,28,2,3.0571,4.4139,41,2,17.1427,21.0902,132,2,2.4685,2.0306,28,2,0.1644
9937_4.tif,b3830b8c-2ac9-422f-8edb-b12c6659d966,Cell,,Th,VTA,Polygon,715.1,401.31,17.6637,15.7813,0.8913,5.4176,4.1315,0.6404,3.9107,876,6.6764,61,2,59,202.2321,45300,57.7535,255,17,238,38.433,8609,45.5741,214,2,212,71.2192,34.2271,0.764,12.2326,9.3055,0.6758,4.973,7.956,61,2,66.0642,86.4199,255,2,18.2297,33.1904,214,2,5.3313,8.3175,58,2,20.128,22.1811,162,2,11.4142,24.3056,170,2,0.2449
9937_4.tif,c527697c-268c-461f-b650-f412b2a2c23f,Cell,,Th,VTA,Polygon,1085.6,400.88,24.0355,19.371,0.8049,6.6398,5.1426,0.5585,12.7426,3861,14.673,79,2,77,46.868,14201,26.3329,137,2,135,21.3432,6467,11.5561,77,2,75,156.5533,45.8832,0.9345,15.6859,12.5761,0.5487,9.2591,13.2077,90,2,22.2571,20.4326,137,2,9.7712,9.3075,77,2,8.6163,12.821,90,2,17.7156,15.313,97,2,7.6358,6.9829,65,2,0.1536
9937_4.tif,029bd198-285e-4096-b52e-c339db1bd4a4,Cell,,,VTA,Polygon,743.37,404.11,20.6479,18.8935,0.7269,6.8707,4.7365,0.6993,5.1094,1354,9.1403,67,2,65,190.9396,50599,65.9604,255,33,222,2.4868,659,1.6355,14,2,12,87.6731,35.3486,0.8817,12.5383,9.9245,0.5832,4.1635,7.1728,71,2,69.4766,85.4686,255,2,2.641,2.0483,21,2,3.8592,6.3903,71,2,30.4138,44.5328,255,2,2.6905,2.1629,21,2,0.2373
9937_4.tif,2da70696-e3da-4c91-b518-cfd6666fe617,Cell,,,VTA,Polygon,595.24,403.45,27.665,21.3469,0.7629,7.6427,5.4775,0.7156,3.5565,1227,5.3061,45,2,43,204.342,70498,61.767,255,12,243,3.0551,1054,3.0604,23,2,21,110.3374,41.9228,0.7889,15.6195,9.1139,0.8071,4.3326,6.9857,64,2,71.5029,89.1816,255,2,2.9469,2.6759,28,2,4.5928,7.4489,64,2,26.965,37.9232,255,2,2.9106,2.5345,28,2,0.2485
9937_4.tif,27b72078-25c4-4a2d-a15f-58a045bfe882,Cell,,,VTA,Polygon,845.27,403.55,40.328,23.9876,0.8807,8.6399,6.8785,0.5031,8.86,4492,14.2676,95,2,93,133.1045,67484,58.5697,255,11,244,2.7396,1389,2.4348,27,2,25,207.0439,53.3091,0.9155,18.2435,14.8529,0.5897,4.9011,8.9166,95,2,35.1554,56.2787,255,2,2.633,2.0639,29,2,3.9267,6.6519,72,2,11.0485,12.6628,110,2,2.6068,1.9617,29,2,0.1954
9937_4.tif,5447fba4-93c7-4603-abba-3693b8f532d1,Cell,,,VTA,Polygon,950.24,405.59,43.9575,31.2512,0.5656,12.779,5.6717,0.9142,4.0782,2243,6.6208,60,2,58,88.8364,48860,44.1249,255,2,253,6.3564,3496,10.4366,110,2,108,230.1116,57.4314,0.8767,21.6019,13.8128,0.7495,5.0959,10.1008,217,2,31.7073,37.5311,255,2,5.2924,7.9156,110,2,5.3387,10.7528,217,2,18.0815,17.7889,120,2,5.0386,7.1645,97,2,0.1901
